"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"1839","'5","'Text 40","'In 1954 the United States, Australia, Britain, France, New Zealand, Pakistan, the Philippines and Thailand signed the South-East Asia Collective Defence Treaty, which came into force in 1955 and brought into being SEATO. They committed themselves to consult with a view to joint defence in the event of direct or indirect aggression against a member country or against the so-called 'protocol states' of Cambodia, Laos and South Vietnam. However, since 1955 and 1956 respectively, Cambodia and Laos have not accepted the protection of SEATO.","'60","'98.04687500","04597227108459811/layout.csv"
"1840","'5","'Text 41","'The treaty area is the general area of South-East Asia and the South-West Pacific, below latitude 21° 30' North.","'61","'73.77929688","04597227108459811/layout.csv"
"1841","'5","'Text 42","'SEATO has no central command structure and forces remain under national control.","'62","'52.44140625","04597227108459811/layout.csv"
"1842","'5","'Text 43","'In 1969 Britain ceased to declare ground forces to the contingency plans for the Organization and France has no forces declared. Pakistan has announced her progressive disengagement from the Alliance. All remain members.","'63","'84.47265625","04597227108459811/layout.csv"
"1843","'5","'Text 44","'The United States, Australia, New Zealand and Thailand have troops serving in South Vietnam. This intervention was not the result of a decision by the SEATO Council, but these countries have, for the most part, justified this action in terms of their SEATO obligations.","'64","'75.58593750","04597227108459811/layout.csv"
"1844","'5","'Text 45","'Australia, New Zealand and the United States are the members of a tripartite treaty known as ANZUS, which was signed in 1951 and is of indefinite duration. Under this treaty each agrees to 'act to meet the common danger' in the event of armed attack on either metropolitan or island territory of any one of them, or on armed forces, public vessels or aircraft in the Pacific.","'65","'92.38281250","04597227108459811/layout.csv"
"1845","'5","'Text 46","'Australia, Malaysia, New Zealand, Singapore and Britain have agreed Five-Power defence arrangements relating to the external defence of Malaysia and Singapore, which will come into effect on 1 November 1971. Britain, Australia and New Zealand maintain forces in Malaysia and Singapore, with the land and naval components based in Singapore and Australia's air contri- bution mainly at Butterworth in the Malayan Peninsula. Until 1 November 1971, the British commitment is governed by the Anglo-Malaysian Defence Agreement but this is to be replaced after that date by new Five-Power political arrangements. These arrangements envisage that in the event of any armed attack or threat of attack externally organized or supported against Malaysia or Singapore, the five governments would consult together for the purpose of deciding what measures should be taken, jointly or separately.","'66","'96.72851563","04597227108459811/layout.csv"
"1846","'5","'Section header 9","'Bilateral Agreements","'67","'75.78125000","04597227108459811/layout.csv"
"1847","'5","'Text 47","'The United States has bilateral defence treaties with Japan,* the Republic of China, the Republic of Korea and the Philippines. It has a number of military arrangements with other countries of the region. It provides significant military aid on either a grant or credit basis to the Republic of China, Cambodia, India, Indonesia, the Republic of Korea, Laos, Malaysia, Pakistan, Singapore, Thailand and South Vietnam. It sells military equipment to many countries, notably Australia, the Republic of China and Japan. For grant military assistance purposes, Cambodia, the Republic of Korea and the Republic of China are considered forward defence areas. Laos, Cambodia, Thailand and South Vietnam receive grant military assistance direct from the US Department of Defense budget, the only countries in the world to do so. There are military facilities agreements with Australia, Japan, the Republic of Korea and the Philippines. Major bases maintained in the region include Okinawa and Guam.","'68","'97.41210938","04597227108459811/layout.csv"
"1848","'5","'Text 48","'The Soviet Union has treaties of friendship, co-operation and mutual assistance with Mongolia and the Democratic People's Republic of Korea. The validity of a similar treaty with the People's","'69","'90.08789063","04597227108459811/layout.csv"
"1849","'5","'Footer 2","'* Either party may terminate the treaty by giving 1 year's notice to the other.","'70","'79.19921875","04597227108459811/layout.csv"
"1850","'6","'Page number 5","'44","'71","'87.06054688","04597227108459811/layout.csv"
"1851","'6","'Text 49","'Republic of China must be in doubt. Military assistance agreements with Ceylon and the People's Democratic Republic of Vietnam reportedly exist. Important Soviet military aid is also given to Afghanistan and India and, on a small scale, to Pakistan.*","'72","'85.54687500","04597227108459811/layout.csv"
"1852","'6","'Text 50","'China has non-aggression treaties with Burma, Afghanistan, and Cambodia, a treaty of friend- ship, co-operation and mutual assistance with North Korea; and a treaty of friendship with North Vietnam, which is thought to contain defence arrangements.","'73","'66.99218750","04597227108459811/layout.csv"
"1853","'6","'Section header 10","'AFGHANISTAN","'74","'86.08398438","04597227108459811/layout.csv"
"1854","'6","'Text 51","'Population: 17,600,000. Military service: 2 years. Total armed forces: 83,000. Estimated GNP 1970: $1.4 billion. Estimated defence expenditure 1970: 1,400 million afghanis ($31,100,000). 45 afghanis = $1.","'75","'95.16601563","04597227108459811/layout.csv"
"1855","'6","'Section header 11","'Army: 80,000.","'76","'38.20800781","04597227108459811/layout.csv"
"1856","'6","'List 2",NA,"'77","'79.05273438","04597227108459811/layout.csv"
"1857","'6","'Text 52 - Part of List 2","'1 armoured division.","'78","'89.16015625","04597227108459811/layout.csv"
"1858","'6","'Text 53 - Part of List 2","'2 infantry divisions.","'79","'85.00976563","04597227108459811/layout.csv"
"1859","'6","'Text 54 - Part of List 2","'1 infantry brigade (Royal Bodyguard).","'80","'77.78320313","04597227108459811/layout.csv"
"1860","'6","'Text 55 - Part of List 2","'10 independent motorized battalions.","'81","'55.37109375","04597227108459811/layout.csv"
"1861","'6","'Text 56 - Part of List 2","'10 independent infantry battalions. T-34 and T-54 medium tanks and Snapper ATGW.","'82","'68.50585938","04597227108459811/layout.csv"
"1862","'6","'Text 57","'Air Force: 3,000; 100 combat aircraft.","'83","'67.13867188","04597227108459811/layout.csv"
"1863","'6","'List 3",NA,"'84","'85.35156250","04597227108459811/layout.csv"
"1864","'6","'Text 58 - Part of List 3","'3 light bomber squadrons with II-28.","'85","'90.57617188","04597227108459811/layout.csv"
"1865","'6","'Text 59 - Part of List 3","'2 interceptor squadrons with 30 MiG-21.","'86","'92.38281250","04597227108459811/layout.csv"
"1866","'6","'Text 60 - Part of List 3","'1 interceptor squadron with 12 MiG-19.","'87","'90.72265625","04597227108459811/layout.csv"
"1867","'6","'Text 61 - Part of List 3","'4 fighter-bomber squadrons with MiG-15/17.","'88","'88.23242188","04597227108459811/layout.csv"
"1868","'6","'Text 62 - Part of List 3","'1 II-18, 25 Il-14, 10 An-2, 2 Twin Otter and 5 Anson transports.","'89","'82.76367188","04597227108459811/layout.csv"
"1869","'6","'Text 63 - Part of List 3","'Mi-1 and Mi-4 helicopters.","'90","'61.13281250","04597227108459811/layout.csv"
"1870","'6","'Text 64","'Para-Military Forces: 13,000 Gendarmerie.","'91","'75.92773438","04597227108459811/layout.csv"
"1871","'6","'Section header 12","'AUSTRALIA","'92","'37.20703125","04597227108459811/layout.csv"
"1872","'6","'Text 65","'Population: 12,775,000. Two years' selective military service. Total armed forces: 88,280. Estimated GNP 1970: $US 34.4 billion. Defence budget 1970-71: $A1,149 million ($US1,261,120,000). $A1 = $US1.12.","'93","'92.08984375","04597227108459811/layout.csv"
"1873","'6","'Text 66","'Army: 47,760. 1 tank regiment. 1 cavalry regiment. 9 infantry battalions.","'94","'54.00390625","04597227108459811/layout.csv"
"1874","'6","'Text 67","'2 battalions of the Pacific Islands Regiment (PIR)","'95","'96.24023438","04597227108459811/layout.csv"
"1875","'6","'Text 68","'1 Special Air Service (SAS) regiment.","'96","'95.41015625","04597227108459811/layout.csv"
"1876","'6","'Text 69","'* On 9 August 1971 the Soviet Union and India signed a 20-year Treaty of Peace, Friendship and Co-opera- tion in which each undertook to come to the assistance of the other in the event of a conflict with a third country.","'97","'58.98437500","04597227108459811/layout.csv"
"1877","'6","'Text 70","'4 field artillery regiments.","'98","'93.70117188","04597227108459811/layout.csv"
"1878","'6","'Text 71","'1 light anti-aircraft regiment.","'99","'94.53125000","04597227108459811/layout.csv"
"1879","'6","'Text 72","'1 aviation regiment.","'100","'92.23632813","04597227108459811/layout.csv"
"1880","'6","'Text 73","'5 signals regiments.","'101","'92.38281250","04597227108459811/layout.csv"
"1881","'6","'Text 74","'1 Logistic Support Force.","'102","'90.72265625","04597227108459811/layout.csv"
"1882","'6","'Text 75","'140 Centurion med tanks; 265 Ferret scout cars; 675 M-113 APC; 235 105mm howitzers; about 50 Sioux and Alouette III helicopters; 25 light aircraft.","'103","'92.43164063","04597227108459811/layout.csv"
"1883","'6","'Text 76","'DEPLOYMENT: A task force of 7,000 in South Vietnam (including 2 inf bns and supporting services);f 1 bn gp and 1 sig regt in Singapore; 2 PIR bns in Papua-New Guinea.","'104","'88.08593750","04597227108459811/layout.csv"
"1884","'6","'Text 77","'RESERVES: The Citizen Military Force of 36,000 is intended to form 24 infantry battalions with supporting arms and services.","'105","'81.68945313","04597227108459811/layout.csv"
"1885","'6","'Text 78","'Navy: 17,820.","'106","'69.33593750","04597227108459811/layout.csv"
"1886","'6","'List 4",NA,"'107","'33.93554688","04597227108459811/layout.csv"
"1887","'6","'Text 79 - Part of List 4","'4 submarines.","'108","'93.89648438","04597227108459811/layout.csv"
"1888","'6","'Text 80 - Part of List 4","'1 aircraft carrier (ASW).","'109","'94.77539063","04597227108459811/layout.csv"
"1889","'6","'Text 81 - Part of List 4","'3 GM destroyers with Tartar SAM.","'110","'95.31250000","04597227108459811/layout.csv"
"1890","'6","'Text 82 - Part of List 4","'5 destroyers.","'111","'94.72656250","04597227108459811/layout.csv"
"1891","'6","'Text 83 - Part of List 4","'6 destroyer escorts.","'112","'94.97070313","04597227108459811/layout.csv"
"1892","'6","'Text 84 - Part of List 4","'2 minehunters.","'113","'71.63085938","04597227108459811/layout.csv"
"1893","'6","'Text 85 - Part of List 4","'4 coastal minesweepers.","'114","'93.65234375","04597227108459811/layout.csv"
"1894","'6","'Text 86 - Part of List 4","'20 patrol boats.","'115","'93.11523438","04597227108459811/layout.csv"
"1895","'6","'Text 87 - Part of List 4","'1 fast troop transport.","'116","'94.18945313","04597227108459811/layout.csv"
"1896","'6","'Text 88 - Part of List 4","'1 destroyer tender.","'117","'90.52734375","04597227108459811/layout.csv"
"1897","'6","'Text 89 - Part of List 4","'Carrier-borne aircraft include:-","'118","'76.75781250","04597227108459811/layout.csv"
"1898","'6","'Text 90 - Part of List 4","'1 fighter-bomber squadron with A-4G Skyhawk,","'119","'81.88476563","04597227108459811/layout.csv"
"1899","'6","'Text 91 - Part of List 4","'1 ASW squadron with S-2E Tracker and 1 heli- copter squadron with Wessex.","'120","'78.51562500","04597227108459811/layout.csv"
"1900","'6","'Text 92","'RESERVES: Navy Citizen Military Force; 4,330.","'121","'70.99609375","04597227108459811/layout.csv"
"1901","'6","'Text 93","'Air Force: 22,700; 210 combat aircraft.","'122","'79.58984375","04597227108459811/layout.csv"
"1902","'6","'List 5",NA,"'123","'69.09179688","04597227108459811/layout.csv"
"1903","'6","'Text 94 - Part of List 5","'1 bomber squadron with Canberra B-20.","'124","'90.57617188","04597227108459811/layout.csv"
"1904","'6","'Text 95 - Part of List 5","'2 fighter squadrons with F-4E.","'125","'87.69531250","04597227108459811/layout.csv"
"1905","'6","'Text 96 - Part of List 5","'4 interceptor/strike squadrons with Mirage III-O,","'126","'91.65039063","04597227108459811/layout.csv"
"1906","'6","'Text 97 - Part of List 5","'1 MR squadron with 10 P-3B Orion and 1 MR squadron of 12 P-2H Neptune.","'127","'90.77148438","04597227108459811/layout.csv"
"1907","'6","'Text 98 - Part of List 5","'64 MB-326 trainers.","'128","'72.94921875","04597227108459811/layout.csv"
"1908","'6","'Text 99","'t Announced withdrawals will reduce this figure to 6,000 by the end of 1971.","'129","'54.58984375","04597227108459811/layout.csv"
"1909","'7","'Page number 6","'45","'130","'66.69921875","04597227108459811/layout.csv"
"1910","'7","'Text 100","'24 C-130, 10 HS-748, 24 Caribou, 22 C-47 tpts. 2 helicopter squadrons with Iroquois.","'131","'71.04492188","04597227108459811/layout.csv"
"1911","'7","'Text 101","'DEPLOYMENT: 2 Mirage sqns in Malaysia/Singapore; 1 hel sqn in Vietnam.","'132","'69.82421875","04597227108459811/layout.csv"
"1912","'7","'Text 102","'RESERVES: 950 Citizen Air Force.","'133","'59.81445313","04597227108459811/layout.csv"
"1913","'7","'Section header 13","'BURMA","'134","'52.92968750","04597227108459811/layout.csv"
"1914","'7","'Text 103","'Population: 28,175,000. Military service: 2 years. Total armed forces: 143,500. Estimated GNP 1970: $3.2 billion. Defence budget 1970-71: 480 million Kyat ($100,600,000). 4.77 kyat= $1.","'135","'59.71679688","04597227108459811/layout.csv"
"1915","'7","'Text 104","'Army: 130,000. 5 regional commands. 3 infantry divisions. The army is largely an infantry force, with some artillery, engineer and signals regiments. It is organized chiefly for counter-insurgency and internal security duties. Comet med tanks; Humber armd cars; Ferret scout cars; mainly American, British and Yugo- slav light arms.","'136","'61.32812500","04597227108459811/layout.csv"
"1916","'7","'Text 105","'Navy: 7,000.","'137","'30.78613281","04597227108459811/layout.csv"
"1917","'7","'Text 106","'1 frigate. 1 escort minesweeper. 2 coastal escorts. 5 motor torpedo boats (less than 100 tons). 34 river and patrol gunboats. 7 motor gunboats (less than 100 tons). 40 landing craft (less than 100 tons).","'138","'43.31054688","04597227108459811/layout.csv"
"1918","'7","'Text 107","'Air Force: 6,500; 18 combat aircraft. 12 AT-33 and 6 Vampire armed trainers. 4 C-45, 12 C-47, 8 Otter and 2 Bristol 170 tpts. 6 Sioux, 10 Huskie, 8 Alouette III and 10 Shawnee helicopters.","'139","'82.08007813","04597227108459811/layout.csv"
"1919","'7","'Text 108","'Para-Military Forces: 25,000.","'140","'48.82812500","04597227108459811/layout.csv"
"1920","'7","'Section header 14","'CAMBODIA","'141","'57.66601563","04597227108459811/layout.csv"
"1921","'7","'Text 109","'Population: 7,000,000. Voluntary military service.* Estimated GNP 1970: $0.91 billion. Total armed forces: 179,000. Defence budget 1971: 18,650 million riels ($336,000,000). 55.5 riels = $1.","'142","'89.55078125","04597227108459811/layout.csv"
"1922","'7","'Text 110","'Army: 175,000.","'143","'54.19921875","04597227108459811/layout.csv"
"1923","'7","'List 6",NA,"'144","'57.95898438","04597227108459811/layout.csv"
"1924","'7","'Text 111 - Part of List 6","'200 infantry and commando battalions.","'145","'74.02343750","04597227108459811/layout.csv"
"1925","'7","'Text 112 - Part of List 6","'1 tank regiment.","'146","'81.64062500","04597227108459811/layout.csv"
"1926","'7","'Text 113 - Part of List 6","'1 armoured car battalion.","'147","'80.07812500","04597227108459811/layout.csv"
"1927","'7","'Text 114 - Part of List 6","'3 parachute battalions.","'148","'57.56835938","04597227108459811/layout.csv"
"1928","'7","'Text 115 - Part of List 6","'M-24 and AMX-13 It tks: M-8 and M-20 armd cars; M-3 scout cars; BTR-152 APC; 105mm howitzers and Soviet 76mm and 122mm guns; 40mm, 57mm, 85mm and 100mm AA guns.","'149","'72.94921875","04597227108459811/layout.csv"
"1929","'7","'Text 116","'Navy 1,600 (including 150 marines).","'150","'75.68359375","04597227108459811/layout.csv"
"1930","'7","'List 7",NA,"'151","'71.53320313","04597227108459811/layout.csv"
"1931","'7","'Text 117 - Part of List 7","'2 patrol vessels.","'152","'84.66796875","04597227108459811/layout.csv"
"1932","'7","'Text 118 - Part of List 7","'2 support gunboats.","'153","'79.05273438","04597227108459811/layout.csv"
"1933","'7","'Text 119 - Part of List 7","'2 motor torpedo boats (less than 100 tons).","'154","'80.51757813","04597227108459811/layout.csv"
"1934","'7","'Text 120 - Part of List 7","'6 patrol boats (less than 100 tons).","'155","'72.02148438","04597227108459811/layout.csv"
"1935","'7","'Text 121 - Part of List 7","'4 landing craft.","'156","'60.74218750","04597227108459811/layout.csv"
"1936","'7","'Text 122","'Air Force: 2,400; 7 combat aircraft. 7 T-28 Trojan ground-attack aircraft. 5 C-47, 5 An-2, and 1 Il-14 transports. 3 MiG-15 UTI, 11 Horizon and 4 Yak-18 trainers. 4 Alouette II, 1 Mi-4 and 2 H-34 helicopters.","'157","'46.48437500","04597227108459811/layout.csv"
"1937","'7","'Text 123","'Para-Military Forces: 150,000.","'158","'71.38671875","04597227108459811/layout.csv"
"1938","'7","'Section header 15","'REPUBLIC OF CHINA (TAIWAN)","'159","'43.40820313","04597227108459811/layout.csv"
"1939","'7","'Text 124","'Population: 14,575,000. Military service: Army 2 years; Navy and Air Force 3 years. Estimated GNP 1970: $5.5 billion. Total armed forces: 540,000. Estimated defence expenditure 1971: 24,500 million new Taiwan dollars ($601,250,000).","'160","'84.66796875","04597227108459811/layout.csv"
"1940","'7","'Text 125","'Army: 390,000.","'161","'39.47753906","04597227108459811/layout.csv"
"1941","'7","'List 8",NA,"'162","'69.33593750","04597227108459811/layout.csv"
"1942","'7","'Text 126 - Part of List 8","'2 armoured divisions.","'163","'35.18066406","04597227108459811/layout.csv"
"1943","'7","'Text 127 - Part of List 8","'14 infantry divisions.","'164","'73.92578125","04597227108459811/layout.csv"
"1944","'7","'Text 128 - Part of List 8","'6 light divisions.","'165","'70.80078125","04597227108459811/layout.csv"
"1945","'7","'Text 129 - Part of List 8","'3 armoured cavalry regiments.","'166","'85.88867188","04597227108459811/layout.csv"
"1946","'7","'Text 130 - Part of List 8","'1 SAM battalion with HAWK.","'167","'88.52539063","04597227108459811/layout.csv"
"1947","'7","'Text 131 - Part of List 8","'1 SAM bn and 1 SAM bty with Nike-Hercules.","'168","'91.94335938","04597227108459811/layout.csv"
"1948","'7","'Text 132 - Part of List 8","'2 airborne brigades.","'169","'89.25781250","04597227108459811/layout.csv"
"1949","'7","'Text 133 - Part of List 8","'4 Special Forces Groups.","'170","'89.20898438","04597227108459811/layout.csv"
"1950","'7","'Text 134 - Part of List 8","'M-47 and M-48 med tks; M-24, and M-41 It tks; M-18 tk destroyers.","'171","'91.89453125","04597227108459811/layout.csv"
"1951","'7","'Text 135","'DEPLOYMENT: 60,000 on Quemoy; 20,000 on Matsu.","'172","'81.59179688","04597227108459811/layout.csv"
"1952","'7","'Footer 3","'* Conscription is authorized but not yet in force.","'173","'50.58593750","04597227108459811/layout.csv"
"1953","'7","'Text 136","'Navy: 35,000. 10 destroyers. 6 destroyer escorts. 12 frigates. 12 submarine chasers.","'174","'79.19921875","04597227108459811/layout.csv"
"1954","'8","'Page number 7","'46","'175","'59.61914063","04597227108459811/layout.csv"
"1955","'8","'List 9",NA,"'176","'45.80078125","04597227108459811/layout.csv"
"1956","'8","'Text 137 - Part of List 9","'12 patrol vessels.","'177","'89.59960938","04597227108459811/layout.csv"
"1957","'8","'Text 138 - Part of List 9","'3 fleet minesweepers.","'178","'91.50390625","04597227108459811/layout.csv"
"1958","'8","'Text 139 - Part of List 9","'15 coastal minesweepers.","'179","'96.92382813","04597227108459811/layout.csv"
"1959","'8","'Text 140 - Part of List 9","'2 inshore minesweepers.","'180","'97.65625000","04597227108459811/layout.csv"
"1960","'8","'Text 141 - Part of List 9","'21 tank landing ships.","'181","'96.09375000","04597227108459811/layout.csv"
"1961","'8","'Text 142 - Part of List 9","'9 medium landing ships. 30 landing craft.","'182","'93.50585938","04597227108459811/layout.csv"
"1962","'8","'Text 143","'Marine Corps: 35,000. 2 divisions.","'183","'70.99609375","04597227108459811/layout.csv"
"1963","'8","'Text 144","'Air Force: 80,000; 385 combat aircraft. 80 F-100A/D fighter-bombers. 70 F-5A tactical fighters. 45 F-104G interceptors. 150 F-86F interceptors. 8 RF-104G and 4 RF-101 recce aircraft. About 95 C-46, C-47 and C-119 transports. 10 UH-19 helicopters.","'184","'94.62890625","04597227108459811/layout.csv"
"1964","'8","'Text 145","'Population: 557,000,000. Voluntary military service. Total armed forces: 980,000. Estimated GNP 1970: $49 billion. Defence budget 1971-72: 12,420 million rupees ($1,656 million). 7.5 rupees= $1.","'185","'89.45312500","04597227108459811/layout.csv"
"1965","'8","'Text 146","'Army: 860,000.","'186","'58.98437500","04597227108459811/layout.csv"
"1966","'8","'List 10",NA,"'187","'75.63476563","04597227108459811/layout.csv"
"1967","'8","'Text 147 - Part of List 10","'1 armoured division.","'188","'96.43554688","04597227108459811/layout.csv"
"1968","'8","'Text 148 - Part of List 10","'2 independent armoured brigades.","'189","'96.77734375","04597227108459811/layout.csv"
"1969","'8","'Text 149 - Part of List 10","'13 infantry divisions.","'190","'95.31250000","04597227108459811/layout.csv"
"1970","'8","'Text 150 - Part of List 10","'10 mountain divisions.","'191","'94.87304688","04597227108459811/layout.csv"
"1971","'8","'Text 151 - Part of List 10","'6 independent infantry brigades.","'192","'94.14062500","04597227108459811/layout.csv"
"1972","'8","'Text 152 - Part of List 10","'2 parachute brigades.","'193","'77.44140625","04597227108459811/layout.csv"
"1973","'8","'Text 153","'About 20 AA artillery units.","'194","'72.31445313","04597227108459811/layout.csv"
"1974","'8","'Text 154","'200 Centurian Mk 5/7, 250 Sherman, 450 T-54 and T-55 and 300 Vijayanta med tanks; 150 PT-76 and 100 AMX-13 It tanks; OT-62 and Mk. 2/4A APC; about 3,000 artillery pieces, mostly 25-pounders, but including about 350 100mm and 140 130mm guns; SS-11 and Entac ATGW.","'195","'94.18945313","04597227108459811/layout.csv"
"1975","'8","'Text 155","'Navy: 40,000.","'196","'76.56250000","04597227108459811/layout.csv"
"1976","'8","'List 11",NA,"'197","'66.01562500","04597227108459811/layout.csv"
"1977","'8","'Text 156 - Part of List 11","'1 16,000-ton aircraft carrier.","'198","'95.11718750","04597227108459811/layout.csv"
"1978","'8","'Text 157 - Part of List 11","'4 submarines (ex-Soviet F-class).","'199","'93.99414063","04597227108459811/layout.csv"
"1979","'8","'Text 158 - Part of List 11","'2 cruisers.","'200","'93.55468750","04597227108459811/layout.csv"
"1980","'8","'Text 159 - Part of List 11","'3 destroyers.","'201","'92.38281250","04597227108459811/layout.csv"
"1981","'8","'Text 160 - Part of List 11","'9 destroyer escorts (including 5 ex-Soviet Petya class).","'202","'94.48242188","04597227108459811/layout.csv"
"1982","'8","'Text 161 - Part of List 11","'1 general purpose frigate.","'203","'85.49804688","04597227108459811/layout.csv"
"1983","'8","'Text 162 - Part of List 11","'5 anti-submarine frigates.","'204","'90.03906250","04597227108459811/layout.csv"
"1984","'8","'Text 163 - Part of List 11","'3 anti-aircraft frigates.","'205","'91.84570313","04597227108459811/layout.csv"
"1985","'8","'Text 164","'10 patrol boats (4 less than 100 tons).","'206","'84.76562500","04597227108459811/layout.csv"
"1986","'8","'List 12",NA,"'207","'37.84179688","04597227108459811/layout.csv"
"1987","'8","'Text 165 - Part of List 12","'4 coastal minesweepers.","'208","'95.01953125","04597227108459811/layout.csv"
"1988","'8","'Text 166 - Part of List 12","'4 inshore minesweepers.","'209","'96.67968750","04597227108459811/layout.csv"
"1989","'8","'Text 167 - Part of List 12","'1 landing ship.","'210","'95.45898438","04597227108459811/layout.csv"
"1990","'8","'Text 168 - Part of List 12","'2 landing craft.","'211","'95.55664063","04597227108459811/layout.csv"
"1991","'8","'Text 169 - Part of List 12","'9 seaward defence boats (6 less than 100 tons).","'212","'81.15234375","04597227108459811/layout.csv"
"1992","'8","'Text 170","'The naval air forces includes 35 Sea Hawk attack aircraft, 12 Alizé maritime patrollers, and 2 Sea King and 10 Alouette III helicopters. 10 Sea Hawks, 5 Alizés and 2 Alouettes can be carried on the aircraft carrier at any one time.","'213","'90.82031250","04597227108459811/layout.csv"
"1993","'8","'Text 171","'Air Force: 80,000; 625 combat aircraft.","'214","'87.69531250","04597227108459811/layout.csv"
"1994","'8","'List 13",NA,"'215","'28.22265625","04597227108459811/layout.csv"
"1995","'8","'Text 172 - Part of List 13","'3 light bomber squadrons with Canberra B (1).","'216","'92.43164063","04597227108459811/layout.csv"
"1996","'8","'Text 173 - Part of List 13","'5 fighter-bomber squadrons with Su-7.","'217","'88.42773438","04597227108459811/layout.csv"
"1997","'8","'Text 174 - Part of List 13","'2 fighter-bomber squadrons with HF-24 Marut 1A.","'218","'87.98828125","04597227108459811/layout.csv"
"1998","'8","'Text 175 - Part of List 13","'6 fighter-bomber squadrons with Hunter F-56.","'219","'86.81640625","04597227108459811/layout.csv"
"1999","'8","'Text 176 - Part of List 13","'2 fighter-bomber squadrons with Mystère-IV.","'220","'87.74414063","04597227108459811/layout.csv"
"2000","'8","'Text 177 - Part of List 13","'7 interceptor squadrons with MiG-21.","'221","'81.15234375","04597227108459811/layout.csv"
"2001","'8","'Text 178 - Part of List 13","'8 interceptor squadrons with Gnat.","'222","'83.69140625","04597227108459811/layout.csv"
"2002","'8","'Text 179 - Part of List 13","'1 reconnaissance squadron with Canberra PR-57.","'223","'81.59179688","04597227108459811/layout.csv"
"2003","'8","'Text 180 - Part of List 13","'1 maritime recce sqn with L-1049 Super Constella- tion.","'224","'82.22656250","04597227108459811/layout.csv"
"2004","'8","'Text 181 - Part of List 13","'(8 to 25 aircraft in a combat squadron).","'225","'40.30761719","04597227108459811/layout.csv"
"2005","'8","'Text 182 - Part of List 13","'Transports include about 55 C-47, 60 C-119, 20 II-14, 30 An-12, 25 Otter, 12 HS-748 and 15 Caribou.","'226","'62.89062500","04597227108459811/layout.csv"
"2006","'8","'Section header 16","'INDIA","'227","'62.35351563","04597227108459811/layout.csv"
"2007","'8","'Text 183","'Population: 114,500,000. Selective military service. Total armed forces: 319,000. Estimated GNP 1970: $11.6 billion. Estimated defence expenditure 1970: 103 billion rupiahs ($272,000,000). 378 rupiahs = $1.","'228","'51.75781250","04597227108459811/layout.csv"
"2008","'8","'Text 184","'Helicopters include about 80 Mi-4, 150 Alouette III, 10 Bell-47 and a few Mi-8. About 50 SA-2 SAM complexes.","'229","'54.39453125","04597227108459811/layout.csv"
"2009","'8","'Section header 17","'INDONESIA","'230","'61.86523438","04597227108459811/layout.csv"
"2010","'8","'Text 185","'Army: 250,000.","'231","'30.51757813","04597227108459811/layout.csv"
"2011","'8","'Text 186","'15 infantry brigades, formed from about 100 infantry battalions. 8 armoured battalions. 1 paracommando regiment (RPKAD). The KOSTRAD (Strategic Reserve Command) consists of about six bdes and includes paratroops and armour, artillery and engineers. About one-third of the army is engaged in civil and administrative duties. Stuart, AMX-13 and PT-76 light tanks; Saladin armd cars; Ferret scout cars; Saracen and BTR- 152 APC; artillery includes Soviet 57mm AA guns and associated radar.","'232","'55.71289063","04597227108459811/layout.csv"
"2012","'8","'Text 187","'Para-Military Forces: About 100,000 in Border Security Force.","'233","'61.52343750","04597227108459811/layout.csv"
"2013","'9","'Page number 8","'47","'234","'49.31640625","04597227108459811/layout.csv"
"2014","'9","'Text 188","'Navy:* 34,000 (incl 14,000 Marines).","'235","'50.19531250","04597227108459811/layout.csv"
"2015","'9","'Text 189","'12 submarines (ex-Soviet W-class).","'236","'90.38085938","04597227108459811/layout.csv"
"2016","'9","'List 14",NA,"'237","'56.10351563","04597227108459811/layout.csv"
"2017","'9","'Text 190 - Part of List 14","'1 cruiser (ex-Soviet Sverdlov-class).","'238","'88.86718750","04597227108459811/layout.csv"
"2018","'9","'Text 191 - Part of List 14","'4 destroyers (ex-Soviet Skory-class).","'239","'89.79492188","04597227108459811/layout.csv"
"2019","'9","'Text 192 - Part of List 14","'11 frigates (including 7 ex-Soviet Riga-class).","'240","'95.36132813","04597227108459811/layout.csv"
"2020","'9","'Text 193 - Part of List 14","'18 coastal escorts (14 ex-Soviet, 4 ex-USA).","'241","'95.80078125","04597227108459811/layout.csv"
"2021","'9","'Text 194 - Part of List 14","'12 Komar-class patrol boats with Styx SSM.","'242","'96.04492188","04597227108459811/layout.csv"
"2022","'9","'Text 195 - Part of List 14","'8 patrol boats.","'243","'53.90625000","04597227108459811/layout.csv"
"2023","'9","'Text 196 - Part of List 14","'30 motor torpedo boats.","'244","'96.24023438","04597227108459811/layout.csv"
"2024","'9","'Text 197 - Part of List 14","'6 fleet minesweepers.","'245","'95.75195313","04597227108459811/layout.csv"
"2025","'9","'Text 198 - Part of List 14","'15 coastal minesweepers.","'246","'97.41210938","04597227108459811/layout.csv"
"2026","'9","'Text 199 - Part of List 14","'18 motor gunboats.","'247","'96.53320313","04597227108459811/layout.csv"
"2027","'9","'Text 200 - Part of List 14","'25 seaward defence boats (less than 100 tons).","'248","'97.31445313","04597227108459811/layout.csv"
"2028","'9","'Text 201 - Part of List 14","'6 landing ships.","'249","'96.04492188","04597227108459811/layout.csv"
